CHANNEL_PERIOD,CONFIDENCE_THRESHOLD,TP_ATR_MULTIPLIER,SL_ATR_MULTIPLIER,MIN_ATR_MULT,TRAIL_STOP_ATR,RR_RATIO,total_return_pct,max_drawdown_pct,sharpe_ratio,total_trades,win_rate_pct,profit_factor,composite_score
15,60,2.5,0.8,0.7,0.4,3.125,4.00153891350894,0.8796500198067359,7.587507628092273,71,45.07042253521127,1.7075676308009977,5.1844668140900945
15,60,2.5,0.8,0.7,0.6,3.125,4.7995826354340965,0.7942207612817548,8.4793964138161,71,45.07042253521127,1.844551695622691,7.506876029049576
15,60,2.5,0.8,0.7,0.8,3.125,5.603414603537482,0.7087439631583535,9.239005492783827,71,45.07042253521127,1.9811968414312846,10.256651748977392
15,60,2.5,1.0,0.3,0.4,2.5,4.126532595488586,1.0592692184653667,7.348599997218697,71,49.29577464788733,1.6512369548936374,5.007250145642712
15,60,2.5,1.0,0.3,0.6,2.5,4.9616990589408605,0.9739947690685301,8.272586665588467,71,49.29577464788733,1.779013822778826,7.3021553428597
15,60,2.5,1.0,0.3,0.8,2.5,5.8032154882585285,0.8886728662212743,9.068037332542195,71,49.29577464788733,1.906448233694502,10.032450232012796
15,60,2.5,1.0,0.5,0.4,2.5,4.126532595488586,1.0592692184653667,7.348599997218697,71,49.29577464788733,1.6512369548936374,5.007250145642712
15,60,2.5,1.0,0.5,0.6,2.5,4.9616990589408605,0.9739947690685301,8.272586665588467,71,49.29577464788733,1.779013822778826,7.3021553428597
15,60,2.5,1.0,0.5,0.8,2.5,5.8032154882585285,0.8886728662212743,9.068037332542195,71,49.29577464788733,1.906448233694502,10.032450232012796
15,60,2.5,1.0,0.7,0.4,2.5,4.126532595488586,1.0592692184653667,7.348599997218697,71,49.29577464788733,1.6512369548936374,5.007250145642712
15,60,2.5,1.0,0.7,0.6,2.5,4.9616990589408605,0.9739947690685301,8.272586665588467,71,49.29577464788733,1.779013822778826,7.3021553428597
15,60,2.5,1.0,0.7,0.8,2.5,5.8032154882585285,0.8886728662212743,9.068037332542195,71,49.29577464788733,1.906448233694502,10.032450232012796
15,60,3.0,0.6,0.3,0.4,5.0,3.8325587452576526,0.6219292691009521,7.6073088474345445,71,39.436619718309856,1.759989419350825,5.13132976862825
15,60,3.0,0.6,0.3,0.6,5.0,4.675983367147629,0.6219292691009448,8.56100082504484,71,39.436619718309856,1.9229264957785897,7.69768579687107
15,60,3.0,0.6,0.3,0.8,5.0,5.525912308246506,0.6219292691009374,9.363616689170303,71,39.436619718309856,2.0856040792849897,10.7914420612662
15,60,3.0,0.6,0.5,0.4,5.0,3.8325587452576526,0.6219292691009521,7.6073088474345445,71,39.436619718309856,1.759989419350825,5.13132976862825
15,60,3.0,0.6,0.5,0.6,5.0,4.675983367147629,0.6219292691009448,8.56100082504484,71,39.436619718309856,1.9229264957785897,7.69768579687107
15,60,3.0,0.6,0.5,0.8,5.0,5.525912308246506,0.6219292691009374,9.363616689170303,71,39.436619718309856,2.0856040792849897,10.7914420612662
15,60,3.0,0.6,0.7,0.4,5.0,3.8325587452576526,0.6219292691009521,7.6073088474345445,71,39.436619718309856,1.759989419350825,5.13132976862825
15,60,3.0,0.6,0.7,0.6,5.0,4.675983367147629,0.6219292691009448,8.56100082504484,71,39.436619718309856,1.9229264957785897,7.69768579687107
15,60,3.0,0.6,0.7,0.8,5.0,5.525912308246506,0.6219292691009374,9.363616689170303,71,39.436619718309856,2.0856040792849897,10.7914420612662
15,60,3.0,0.8,0.3,0.4,3.75,4.271697716885914,0.7649942826697085,7.953643357597785,71,45.07042253521127,1.7543179622784728,5.960393548746756
15,60,3.0,0.8,0.3,0.6,3.75,5.251414909254737,0.6858275760049883,9.0235762780116,71,45.07042253521127,1.921786268710506,9.106680766126516
15,60,3.0,0.8,0.3,0.8,3.75,6.239944548830345,0.6858275760049802,9.926204069374327,71,45.07042253521127,2.0887606115166157,12.93756661767523
15,60,3.0,0.8,0.5,0.4,3.75,4.271697716885914,0.7649942826697085,7.953643357597785,71,45.07042253521127,1.7543179622784728,5.960393548746756
15,60,3.0,0.8,0.5,0.6,3.75,5.251414909254737,0.6858275760049883,9.0235762780116,71,45.07042253521127,1.921786268710506,9.106680766126516
15,60,3.0,0.8,0.5,0.8,3.75,6.239944548830345,0.6858275760049802,9.926204069374327,71,45.07042253521127,2.0887606115166157,12.93756661767523
15,60,3.0,0.8,0.7,0.4,3.75,4.271697716885914,0.7649942826697085,7.953643357597785,71,45.07042253521127,1.7543179622784728,5.960393548746756
15,60,3.0,0.8,0.7,0.6,3.75,5.251414909254737,0.6858275760049883,9.0235762780116,71,45.07042253521127,1.921786268710506,9.106680766126516
15,60,3.0,0.8,0.7,0.8,3.75,6.239944548830345,0.6858275760049802,9.926204069374327,71,45.07042253521127,2.0887606115166157,12.93756661767523
15,60,3.0,1.0,0.3,0.4,3.0,4.502617116231322,1.0235753644752705,7.836756503396213,71,49.29577464788733,1.7094062803619716,6.031796294508991
15,60,3.0,1.0,0.3,0.6,3.0,5.5208602547312635,0.9382701514715384,8.924696373491031,71,49.29577464788733,1.8644064582079989,9.186303779415619
15,60,3.0,1.0,0.3,0.8,3.0,6.548618278388552,0.8529174678981172,9.852929926954852,71,49.29577464788733,2.0189191926352197,13.026687855414652
15,60,3.0,1.0,0.5,0.4,3.0,4.502617116231322,1.0235753644752705,7.836756503396213,71,49.29577464788733,1.7094062803619716,6.031796294508991
15,60,3.0,1.0,0.5,0.6,3.0,5.5208602547312635,0.9382701514715384,8.924696373491031,71,49.29577464788733,1.8644064582079989,9.186303779415619
15,60,3.0,1.0,0.5,0.8,3.0,6.548618278388552,0.8529174678981172,9.852929926954852,71,49.29577464788733,2.0189191926352197,13.026687855414652
15,60,3.0,1.0,0.7,0.4,3.0,4.502617116231322,1.0235753644752705,7.836756503396213,71,49.29577464788733,1.7094062803619716,6.031796294508991
15,60,3.0,1.0,0.7,0.6,3.0,5.5208602547312635,0.9382701514715384,8.924696373491031,71,49.29577464788733,1.8644064582079989,9.186303779415619
15,60,3.0,1.0,0.7,0.8,3.0,6.548618278388552,0.8529174678981172,9.852929926954852,71,49.29577464788733,2.0189191926352197,13.026687855414652
15,65,1.5,0.6,0.3,0.4,2.5,3.526779572226757,0.6219292691009448,8.844823152061728,71,52.112676056338024,1.8868861165719522,5.885903797284127
15,65,1.5,0.6,0.3,0.6,2.5,3.7004296534857817,0.6219292691009374,9.062251312528828,71,52.112676056338024,1.9296536472153178,6.470943665286277
15,65,1.5,0.6,0.3,0.8,2.5,3.874297103996849,0.621929269100948,9.24763430809551,71,52.112676056338024,1.9723923963018113,7.066703812562878
15,65,1.5,0.6,0.5,0.4,2.5,3.526779572226757,0.6219292691009448,8.844823152061728,71,52.112676056338024,1.8868861165719522,5.885903797284127
15,65,1.5,0.6,0.5,0.6,2.5,3.7004296534857817,0.6219292691009374,9.062251312528828,71,52.112676056338024,1.9296536472153178,6.470943665286277
15,65,1.5,0.6,0.5,0.8,2.5,3.874297103996849,0.621929269100948,9.24763430809551,71,52.112676056338024,1.9723923963018113,7.066703812562878
15,65,1.5,0.6,0.7,0.4,2.5,3.526779572226757,0.6219292691009448,8.844823152061728,71,52.112676056338024,1.8868861165719522,5.885903797284127
15,65,1.5,0.6,0.7,0.6,2.5,3.7004296534857817,0.6219292691009374,9.062251312528828,71,52.112676056338024,1.9296536472153178,6.470943665286277
15,65,1.5,0.6,0.7,0.8,2.5,3.874297103996849,0.621929269100948,9.24763430809551,71,52.112676056338024,1.9723923963018113,7.066703812562878
15,65,1.5,0.8,0.3,0.4,1.875,3.6148649938034128,0.6579725426733958,8.447944614804273,71,56.33802816901409,1.7987463659871479,5.493043896355488
15,65,1.5,0.8,0.3,0.6,1.875,3.788662824665745,0.6579725426734238,8.671524435365523,71,56.33802816901409,1.836330673248892,6.032985719973896
15,65,1.5,0.8,0.3,0.8,1.875,3.9626782097281543,0.6579725426733704,8.867064149853576,71,56.33802816901409,1.8738889630404827,6.58434396821329
15,65,1.5,0.8,0.5,0.4,1.875,3.6148649938034128,0.6579725426733958,8.447944614804273,71,56.33802816901409,1.7987463659871479,5.493043896355488
15,65,1.5,0.8,0.5,0.6,1.875,3.788662824665745,0.6579725426734238,8.671524435365523,71,56.33802816901409,1.836330673248892,6.032985719973896
15,65,1.5,0.8,0.5,0.8,1.875,3.9626782097281543,0.6579725426733704,8.867064149853576,71,56.33802816901409,1.8738889630404827,6.58434396821329
15,65,1.5,0.8,0.7,0.4,1.875,3.6148649938034128,0.6579725426733958,8.447944614804273,71,56.33802816901409,1.7987463659871479,5.493043896355488
15,65,1.5,0.8,0.7,0.6,1.875,3.788662824665745,0.6579725426734238,8.671524435365523,71,56.33802816901409,1.836330673248892,6.032985719973896
15,65,1.5,0.8,0.7,0.8,1.875,3.9626782097281543,0.6579725426733704,8.867064149853576,71,56.33802816901409,1.8738889630404827,6.58434396821329
15,65,1.5,1.0,0.3,0.4,1.5,3.5443873517008617,0.693056106633003,7.838180164341135,71,60.56338028169014,1.7101704441522294,4.751117994774584
15,65,1.5,1.0,0.3,0.6,1.5,3.7180669672730815,0.6930561066329671,8.069287063017327,71,60.56338028169014,1.7442609281367778,5.233157744422954
15,65,1.5,1.0,0.3,0.8,1.5,3.891963989067415,0.6930561066329727,8.275755152570708,71,60.56338028169014,1.7783295854012535,5.727811275901993
15,65,1.5,1.0,0.5,0.4,1.5,3.5443873517008617,0.693056106633003,7.838180164341135,71,60.56338028169014,1.7101704441522294,4.751117994774584
15,65,1.5,1.0,0.5,0.6,1.5,3.7180669672730815,0.6930561066329671,8.069287063017327,71,60.56338028169014,1.7442609281367778,5.233157744422954
15,65,1.5,1.0,0.5,0.8,1.5,3.891963989067415,0.6930561066329727,8.275755152570708,71,60.56338028169014,1.7783295854012535,5.727811275901993
15,65,1.5,1.0,0.7,0.4,1.5,3.5443873517008617,0.693056106633003,7.838180164341135,71,60.56338028169014,1.7101704441522294,4.751117994774584
15,65,1.5,1.0,0.7,0.6,1.5,3.7180669672730815,0.6930561066329671,8.069287063017327,71,60.56338028169014,1.7442609281367778,5.233157744422954
15,65,1.5,1.0,0.7,0.8,1.5,3.891963989067415,0.6930561066329727,8.275755152570708,71,60.56338028169014,1.7783295854012535,5.727811275901993
15,65,2.0,0.6,0.3,0.4,3.3333333333333335,3.1638436602339226,0.6219292691009521,6.9445341873627,71,42.25352112676056,1.6534810122608175,3.6329326546258276
15,65,2.0,0.6,0.3,0.6,3.3333333333333335,3.5536582189027666,0.6219292691009448,7.443296012887874,71,42.25352112676056,1.7322654725067863,4.582003284464213
15,65,2.0,0.6,0.3,0.8,3.3333333333333335,3.9447678056616198,0.6219292691009374,7.875424524715347,71,42.25352112676056,1.8109408937361122,5.625999571234157
15,65,2.0,0.6,0.5,0.4,3.3333333333333335,3.1638436602339226,0.6219292691009521,6.9445341873627,71,42.25352112676056,1.6534810122608175,3.6329326546258276
15,65,2.0,0.6,0.5,0.6,3.3333333333333335,3.5536582189027666,0.6219292691009448,7.443296012887874,71,42.25352112676056,1.7322654725067863,4.582003284464213
15,65,2.0,0.6,0.5,0.8,3.3333333333333335,3.9447678056616198,0.6219292691009374,7.875424524715347,71,42.25352112676056,1.8109408937361122,5.625999571234157
15,65,2.0,0.6,0.7,0.4,3.3333333333333335,3.1638436602339226,0.6219292691009521,6.9445341873627,71,42.25352112676056,1.6534810122608175,3.6329326546258276
15,65,2.0,0.6,0.7,0.6,3.3333333333333335,3.5536582189027666,0.6219292691009448,7.443296012887874,71,42.25352112676056,1.7322654725067863,4.582003284464213
15,65,2.0,0.6,0.7,0.8,3.3333333333333335,3.9447678056616198,0.6219292691009374,7.875424524715347,71,42.25352112676056,1.8109408937361122,5.625999571234157
15,65,2.0,0.8,0.3,0.4,2.5,3.6524638267029896,0.8127603289189017,7.428802489921498,71,47.88732394366197,1.6746655217702606,4.543942367759102
15,65,2.0,0.8,0.3,0.6,2.5,4.074296809829936,0.8127603289189242,7.93789582785863,71,47.88732394366197,1.7505587317651554,5.661542152038592
15,65,2.0,0.8,0.3,0.8,2.5,4.4976588676626905,0.8127603289188894,8.382444739774494,71,47.88732394366197,1.8263192774358514,6.88547514485506
15,65,2.0,0.8,0.5,0.4,2.5,3.6524638267029896,0.8127603289189017,7.428802489921498,71,47.88732394366197,1.6746655217702606,4.543942367759102
15,65,2.0,0.8,0.5,0.6,2.5,4.074296809829936,0.8127603289189242,7.93789582785863,71,47.88732394366197,1.7505587317651554,5.661542152038592
15,65,2.0,0.8,0.5,0.8,2.5,4.4976588676626905,0.8127603289188894,8.382444739774494,71,47.88732394366197,1.8263192774358514,6.88547514485506
15,65,2.0,0.8,0.7,0.4,2.5,3.6524638267029896,0.8127603289189017,7.428802489921498,71,47.88732394366197,1.6746655217702606,4.543942367759102
15,65,2.0,0.8,0.7,0.6,2.5,4.074296809829936,0.8127603289189242,7.93789582785863,71,47.88732394366197,1.7505587317651554,5.661542152038592
15,65,2.0,0.8,0.7,0.8,2.5,4.4976588676626905,0.8127603289188894,8.382444739774494,71,47.88732394366197,1.8263192774358514,6.88547514485506
15,65,2.0,1.0,0.3,0.4,2.0,3.571155219617572,0.7304511281636791,6.867049032791498,71,52.112676056338024,1.590099001420834,3.8994471656294047
15,65,2.0,1.0,0.3,0.6,2.0,3.992657302242897,0.7304511281637012,7.385162288750284,71,52.112676056338024,1.6580152115221345,4.888893644219216
15,65,2.0,1.0,0.3,0.8,2.0,4.4156872601143204,0.730451128163687,7.844720856900753,71,52.112676056338024,1.7258215265169063,5.978217110065149
15,65,2.0,1.0,0.5,0.4,2.0,3.571155219617572,0.7304511281636791,6.867049032791498,71,52.112676056338024,1.590099001420834,3.8994471656294047
15,65,2.0,1.0,0.5,0.6,2.0,3.992657302242897,0.7304511281637012,7.385162288750284,71,52.112676056338024,1.6580152115221345,4.888893644219216
15,65,2.0,1.0,0.5,0.8,2.0,4.4156872601143204,0.730451128163687,7.844720856900753,71,52.112676056338024,1.7258215265169063,5.978217110065149
15,65,2.0,1.0,0.7,0.4,2.0,3.571155219617572,0.7304511281636791,6.867049032791498,71,52.112676056338024,1.590099001420834,3.8994471656294047
15,65,2.0,1.0,0.7,0.6,2.0,3.992657302242897,0.7304511281637012,7.385162288750284,71,52.112676056338024,1.6580152115221345,4.888893644219216
15,65,2.0,1.0,0.7,0.8,2.0,4.4156872601143204,0.730451128163687,7.844720856900753,71,52.112676056338024,1.7258215265169063,5.978217110065149
15,65,2.5,0.6,0.3,0.4,4.166666666666667,3.4524195801274082,0.6219292691009521,7.061663954576809,71,39.436619718309856,1.686049099581508,4.1105585201230985
15,65,2.5,0.6,0.3,0.6,4.166666666666667,4.177363731541828,0.6219292691009448,7.922370515395789,71,39.436619718309856,1.8267274282486399,6.045485603449796
15,65,2.5,0.6,0.3,0.8,4.166666666666667,4.907077957346706,0.6219292691009374,8.650316488032784,71,39.436619718309856,1.9671862164780218,8.350268254763474
15,65,2.5,0.6,0.5,0.4,4.166666666666667,3.4524195801274082,0.6219292691009521,7.061663954576809,71,39.436619718309856,1.686049099581508,4.1105585201230985
15,65,2.5,0.6,0.5,0.6,4.166666666666667,4.177363731541828,0.6219292691009448,7.922370515395789,71,39.436619718309856,1.8267274282486399,6.045485603449796
15,65,2.5,0.6,0.5,0.8,4.166666666666667,4.907077957346706,0.6219292691009374,8.650316488032784,71,39.436619718309856,1.9671862164780218,8.350268254763474
15,65,2.5,0.6,0.7,0.4,4.166666666666667,3.4524195801274082,0.6219292691009521,7.061663954576809,71,39.436619718309856,1.686049099581508,4.1105585201230985
15,65,2.5,0.6,0.7,0.6,4.166666666666667,4.177363731541828,0.6219292691009448,7.922370515395789,71,39.436619718309856,1.8267274282486399,6.045485603449796
15,65,2.5,0.6,0.7,0.8,4.166666666666667,4.907077957346706,0.6219292691009374,8.650316488032784,71,39.436619718309856,1.9671862164780218,8.350268254763474
15,65,2.5,0.8,0.3,0.4,3.125,4.00153891350894,0.8796500198067359,7.587507628092273,71,45.07042253521127,1.7075676308009977,5.1844668140900945
15,65,2.5,0.8,0.3,0.6,3.125,4.7995826354340965,0.7942207612817548,8.4793964138161,71,45.07042253521127,1.844551695622691,7.506876029049576
15,65,2.5,0.8,0.3,0.8,3.125,5.603414603537482,0.7087439631583535,9.239005492783827,71,45.07042253521127,1.9811968414312846,10.256651748977392
15,65,2.5,0.8,0.5,0.4,3.125,4.00153891350894,0.8796500198067359,7.587507628092273,71,45.07042253521127,1.7075676308009977,5.1844668140900945
15,65,2.5,0.8,0.5,0.6,3.125,4.7995826354340965,0.7942207612817548,8.4793964138161,71,45.07042253521127,1.844551695622691,7.506876029049576
15,65,2.5,0.8,0.5,0.8,3.125,5.603414603537482,0.7087439631583535,9.239005492783827,71,45.07042253521127,1.9811968414312846,10.256651748977392
15,65,2.5,0.8,0.7,0.4,3.125,4.00153891350894,0.8796500198067359,7.587507628092273,71,45.07042253521127,1.7075676308009977,5.1844668140900945
15,65,2.5,0.8,0.7,0.6,3.125,4.7995826354340965,0.7942207612817548,8.4793964138161,71,45.07042253521127,1.844551695622691,7.506876029049576
15,65,2.5,0.8,0.7,0.8,3.125,5.603414603537482,0.7087439631583535,9.239005492783827,71,45.07042253521127,1.9811968414312846,10.256651748977392
15,65,2.5,1.0,0.3,0.4,2.5,4.126532595488586,1.0592692184653667,7.348599997218697,71,49.29577464788733,1.6512369548936374,5.007250145642712
15,65,2.5,1.0,0.3,0.6,2.5,4.9616990589408605,0.9739947690685301,8.272586665588467,71,49.29577464788733,1.779013822778826,7.3021553428597
15,65,2.5,1.0,0.3,0.8,2.5,5.8032154882585285,0.8886728662212743,9.068037332542195,71,49.29577464788733,1.906448233694502,10.032450232012796
15,65,2.5,1.0,0.5,0.4,2.5,4.126532595488586,1.0592692184653667,7.348599997218697,71,49.29577464788733,1.6512369548936374,5.007250145642712
15,65,2.5,1.0,0.5,0.6,2.5,4.9616990589408605,0.9739947690685301,8.272586665588467,71,49.29577464788733,1.779013822778826,7.3021553428597
15,65,2.5,1.0,0.5,0.8,2.5,5.8032154882585285,0.8886728662212743,9.068037332542195,71,49.29577464788733,1.906448233694502,10.032450232012796
15,65,2.5,1.0,0.7,0.4,2.5,4.126532595488586,1.0592692184653667,7.348599997218697,71,49.29577464788733,1.6512369548936374,5.007250145642712
15,65,2.5,1.0,0.7,0.6,2.5,4.9616990589408605,0.9739947690685301,8.272586665588467,71,49.29577464788733,1.779013822778826,7.3021553428597
15,65,2.5,1.0,0.7,0.8,2.5,5.8032154882585285,0.8886728662212743,9.068037332542195,71,49.29577464788733,1.906448233694502,10.032450232012796
15,65,3.0,0.6,0.3,0.4,5.0,3.8325587452576526,0.6219292691009521,7.6073088474345445,71,39.436619718309856,1.759989419350825,5.13132976862825
15,65,3.0,0.6,0.3,0.6,5.0,4.675983367147629,0.6219292691009448,8.56100082504484,71,39.436619718309856,1.9229264957785897,7.69768579687107
15,65,3.0,0.6,0.3,0.8,5.0,5.525912308246506,0.6219292691009374,9.363616689170303,71,39.436619718309856,2.0856040792849897,10.7914420612662
15,65,3.0,0.6,0.5,0.4,5.0,3.8325587452576526,0.6219292691009521,7.6073088474345445,71,39.436619718309856,1.759989419350825,5.13132976862825
15,65,3.0,0.6,0.5,0.6,5.0,4.675983367147629,0.6219292691009448,8.56100082504484,71,39.436619718309856,1.9229264957785897,7.69768579687107
15,65,3.0,0.6,0.5,0.8,5.0,5.525912308246506,0.6219292691009374,9.363616689170303,71,39.436619718309856,2.0856040792849897,10.7914420612662
15,65,3.0,0.6,0.7,0.4,5.0,3.8325587452576526,0.6219292691009521,7.6073088474345445,71,39.436619718309856,1.759989419350825,5.13132976862825
15,65,3.0,0.6,0.7,0.6,5.0,4.675983367147629,0.6219292691009448,8.56100082504484,71,39.436619718309856,1.9229264957785897,7.69768579687107
15,65,3.0,0.6,0.7,0.8,5.0,5.525912308246506,0.6219292691009374,9.363616689170303,71,39.436619718309856,2.0856040792849897,10.7914420612662
15,65,3.0,0.8,0.3,0.4,3.75,4.271697716885914,0.7649942826697085,7.953643357597785,71,45.07042253521127,1.7543179622784728,5.960393548746756
15,65,3.0,0.8,0.3,0.6,3.75,5.251414909254737,0.6858275760049883,9.0235762780116,71,45.07042253521127,1.921786268710506,9.106680766126516
15,65,3.0,0.8,0.3,0.8,3.75,6.239944548830345,0.6858275760049802,9.926204069374327,71,45.07042253521127,2.0887606115166157,12.93756661767523
15,65,3.0,0.8,0.5,0.4,3.75,4.271697716885914,0.7649942826697085,7.953643357597785,71,45.07042253521127,1.7543179622784728,5.960393548746756
15,65,3.0,0.8,0.5,0.6,3.75,5.251414909254737,0.6858275760049883,9.0235762780116,71,45.07042253521127,1.921786268710506,9.106680766126516
15,65,3.0,0.8,0.5,0.8,3.75,6.239944548830345,0.6858275760049802,9.926204069374327,71,45.07042253521127,2.0887606115166157,12.93756661767523
15,65,3.0,0.8,0.7,0.4,3.75,4.271697716885914,0.7649942826697085,7.953643357597785,71,45.07042253521127,1.7543179622784728,5.960393548746756
15,65,3.0,0.8,0.7,0.6,3.75,5.251414909254737,0.6858275760049883,9.0235762780116,71,45.07042253521127,1.921786268710506,9.106680766126516
15,65,3.0,0.8,0.7,0.8,3.75,6.239944548830345,0.6858275760049802,9.926204069374327,71,45.07042253521127,2.0887606115166157,12.93756661767523
15,65,3.0,1.0,0.3,0.4,3.0,4.502617116231322,1.0235753644752705,7.836756503396213,71,49.29577464788733,1.7094062803619716,6.031796294508991
